Column1,Column2,Column3,Column4
,url,Battle,
0,/wiki/Battle_of_Bantam,Battle_of_Bantam,
2,/wiki/Siege_of_Nagykanizsa,Siege_of_Nagykanizsa,
3,/wiki/Battle_of_Sluis_(1603),Battle_of_Sluis_(1603),
5,/wiki/Battle_of_Bra%C8%99ov,Battle_of_Brasov,
6,/wiki/Battle_of_Dobrynichi,Battle_of_Dobrynichi,
8,/wiki/Battle_of_Kircholm,Battle_of_Kircholm,
9,/wiki/Battle_of_Cape_Rachado,Battle_of_Cape_Rachado,
12,/wiki/Siege_of_Groenlo_(1606)#Spinola.27s_siege,Siege_of_Groenlo_(1606),
13,/wiki/Battle_of_Gibraltar_(1607),Battle_of_Gibraltar_(1607),
15,/wiki/Siege_of_Troitse-Sergiyeva_Lavra,Siege_of_Troitse-Sergiyeva_Lavra,
17,/wiki/Battle_of_Kluszyn,Battle_of_Kluszyn,
18,/wiki/Siege_of_Smolensk_(1609%E2%80%9311),Siege_of_Smolensk_(1609–11),
19,/wiki/Battle_of_Kringen,Battle_of_Kringen,
21,/wiki/English_East_India_Company,English_East_India_Company,
22,/wiki/Battle_of_Imafuku,Battle_of_Imafuku,
23,/wiki/Battle_of_Kashii,Battle_of_Kashii,
25,/wiki/Battle_of_Tenn%C5%8Dji,Battle_of_Tennōji,
26,/wiki/Battle_of_Playa_Honda,Battle_of_Playa_Honda,
27,/wiki/Siege_of_Plze%C5%88,Siege_of_Plzeň,
28,/wiki/Battle_of_Sablat,Battle_of_Sablat,
30,/wiki/Battle_of_Sarhu,Battle_of_Sarhu,
31,/wiki/Battle_of_Wisternitz,Battle_of_Wisternitz,
32,/wiki/Battle_of_White_Mountain,Battle_of_White_Mountain,
34,/wiki/Battle_of_Cecora_(1620),Battle_of_Cecora_(1620),
35,/wiki/Battle_of_Khotyn_(1621),Battle_of_Khotyn_(1621),
36,/wiki/Battle_of_Mingolsheim,Battle_of_Mingolsheim,
38,/wiki/Battle_of_Wimpfen,Battle_of_Wimpfen,
39,/wiki/Battle_of_H%C3%B6chst,Battle_of_Höchst,
40,/wiki/Battle_of_Fleurus_(1622),Battle_of_Fleurus_(1622),
41,/wiki/Battle_of_Stadtlohn,Battle_of_Stadtlohn,
43,/wiki/Capture_of_Bahia,Capture_of_Bahia,
46,/wiki/Siege_of_Breda_(1624),Siege_of_Breda_(1624),
47,/wiki/Recapture_of_Bahia,Recapture_of_Bahia,
49,/wiki/Action_of_1_February_1625,Action_of_1_February_1625,
50,/wiki/Battle_of_Elmina_(1625),Battle_of_Elmina_(1625),
51,/wiki/Battle_of_Wallhof,Battle_of_Wallhof,
53,/wiki/Battle_of_Lutter_am_Berenberge,Battle_of_Lutter_am_Berenberge,
54,/wiki/Battle_of_Dirschau,Battle_of_Dirschau,
56,/wiki/Siege_of_Groenlo_(1627),Siege_of_Groenlo_(1627),
57,/wiki/Battle_of_Oliwa,Battle_of_Oliwa,
58,/wiki/Battle_in_the_Bay_of_Matanzas,Battle_in_the_Bay_of_Matanzas,
59,/wiki/Battle_of_G%C3%B3rzno,Battle_of_Górzno,
61,/wiki/Battle_of_Trzciana,Battle_of_Trzciana,
62,/wiki/Siege_of_%27s-Hertogenbosch,Siege_of_'s-Hertogenbosch,
63,/wiki/Siege_of_Recife_(1630),Siege_of_Recife_(1630),
64,/wiki/Sack_of_Magdeburg,Sack_of_Magdeburg,
66,/wiki/Battle_of_Albrolhos,Battle_of_Albrolhos,
67,/wiki/Battle_of_Breitenfeld_(1631),Battle_of_Breitenfeld_(1631),
68,/wiki/Battle_of_the_Slaak,Battle_of_the_Slaak,
69,/wiki/Battle_of_Rain,Battle_of_Rain,
71,/wiki/Capture_of_Maastricht,Capture_of_Maastricht,
72,/wiki/Battle_of_L%C3%BCtzen_(1632),Battle_of_Lützen_(1632),
73,/wiki/Battle_of_Liaoluo_Bay,Battle_of_Liaoluo_Bay,
74,/wiki/Battle_of_N%C3%B6rdlingen_(1634),Battle_of_Nördlingen_(1634),
75,/wiki/Battle_of_Wittstock,Battle_of_Wittstock,
76,/wiki/Battle_of_Elmina_(1637),Battle_of_Elmina_(1637),
79,/wiki/Siege_of_Breda_(1637),Siege_of_Breda_(1637),
80,/wiki/Battle_of_Kallo,Battle_of_Kallo,
81,/wiki/Battle_of_the_Downs,Battle_of_the_Downs,
83,/wiki/Action_of_30_September_1639,Action_of_30_September_1639,
84,/wiki/Battle_of_Malacca_(1641),Battle_of_Malacca_(1641),
86,/wiki/Capture_of_Luanda,Capture_of_Luanda,
87,/wiki/Battle_of_Honnecourt,Battle_of_Honnecourt,
89,/wiki/Battle_of_Edgehill,Battle_of_Edgehill,
90,/wiki/Battle_of_Breitenfeld_(1642),Battle_of_Breitenfeld_(1642),
91,/wiki/Battle_of_Brentford_(1642),Battle_of_Brentford_(1642),
92,/wiki/Battle_of_Lostwithiel,Battle_of_Lostwithiel,
93,/wiki/Battle_of_Rocroi,Battle_of_Rocroi,
95,/wiki/Battle_of_Adwalton_Moor,Battle_of_Adwalton_Moor,
96,/wiki/Battle_of_Burton_Bridge_(1643),Battle_of_Burton_Bridge_(1643),
97,/wiki/Battle_of_Lansdowne,Battle_of_Lansdowne,
98,/wiki/Battle_of_Roundway_Down,Battle_of_Roundway_Down,
99,/wiki/First_Battle_of_Newbury,First_Battle_of_Newbury,
100,/wiki/Battle_of_Tuttlingen,Battle_of_Tuttlingen,
101,/wiki/Battle_of_Ochmat%C3%B3w_(1644),Battle_of_Ochmatów_(1644),
103,/wiki/Battle_of_Cropredy_Bridge,Battle_of_Cropredy_Bridge,
104,/wiki/Battle_of_Marston_Moor,Battle_of_Marston_Moor,
105,/wiki/Battle_of_Freiburg,Battle_of_Freiburg,
106,/wiki/Battle_of_Tippermuir,Battle_of_Tippermuir,
108,/wiki/Battle_of_Aberdeen_(1644),Battle_of_Aberdeen_(1644),
109,/wiki/Second_Battle_of_Newbury,Second_Battle_of_Newbury,
110,/wiki/Battle_of_J%C3%BCterbog,Battle_of_Jüterbog,
111,/wiki/Battle_of_Lagoscuro,Battle_of_Lagoscuro,
112,/wiki/Battle_of_Inverlochy_(1645),Battle_of_Inverlochy_(1645),
114,/wiki/Battle_of_Jankau,Battle_of_Jankau,
115,/wiki/Siege_of_Hulst,Siege_of_Hulst,
116,/wiki/Battle_of_Auldearn,Battle_of_Auldearn,
117,/wiki/Battle_of_Naseby,Battle_of_Naseby,
118,/wiki/Battle_of_Alford,Battle_of_Alford,
119,/wiki/Battle_of_N%C3%B6rdlingen_(1645),Battle_of_Nördlingen_(1645),
120,/wiki/Battle_of_Tabocas,Battle_of_Tabocas,
121,/wiki/Battle_of_Kilsyth,Battle_of_Kilsyth,
122,/wiki/Battle_of_Philiphaugh,Battle_of_Philiphaugh,
123,/wiki/Battle_of_Benburb,Battle_of_Benburb,
125,/wiki/Battles_of_La_Naval_de_Manila,Battles_of_La_Naval_de_Manila,
126,/wiki/Battle_of_Dungan%27s_Hill,Battle_of_Dungan's_Hill,
128,/wiki/Battle_of_Knocknanuss,Battle_of_Knocknanuss,
129,/wiki/Battle_of_Puerto_de_Cavite,Battle_of_Puerto_de_Cavite,
130,/wiki/Battle_of_Kombi,Battle_of_Kombi,
131,/wiki/Battle_of_Maidstone,Battle_of_Maidstone,
133,/wiki/Battle_of_St_Fagans,Battle_of_St_Fagans,
134,/wiki/Siege_of_Pembroke,Siege_of_Pembroke,
135,/wiki/First_Battle_of_Guararapes,First_Battle_of_Guararapes,
136,/wiki/Battle_of_Zusmarshausen,Battle_of_Zusmarshausen,
137,/wiki/Battle_of_Prague_(1648),Battle_of_Prague_(1648),
138,/wiki/Battle_of_Preston_(1648),Battle_of_Preston_(1648),
139,/wiki/Battle_of_Lens,Battle_of_Lens,
140,/wiki/Second_Battle_of_Guararapes,Second_Battle_of_Guararapes,
142,/wiki/Battle_of_Rathmines,Battle_of_Rathmines,
143,/w/index.php?title=Destruction_of_Huronia&action=edit&redlink=1,Destruction_of_Huronia_(page_does_not_exist),
144,/wiki/Battle_of_Dunbar_(1650),Battle_of_Dunbar_(1650),
145,/wiki/Battle_of_Worcester,Battle_of_Worcester,
147,/wiki/Battle_of_Berestechko,Battle_of_Berestechko,
148,/wiki/Battle_of_Goodwin_Sands,Battle_of_Goodwin_Sands,
150,/wiki/Battle_of_Plymouth,Battle_of_Plymouth,
151,/wiki/Battle_of_Elba,Battle_of_Elba,
152,/wiki/Battle_of_the_Kentish_Knock,Battle_of_the_Kentish_Knock,
153,/wiki/Battle_of_Dungeness,Battle_of_Dungeness,
154,/wiki/Battle_of_Bl%C3%A9neau,Battle_of_Bléneau,
155,/wiki/Battle_of_Portland,Battle_of_Portland,
157,/wiki/Battle_of_Livorno,Battle_of_Livorno,
158,/wiki/Battle_of_Leghorn,Battle_of_Leghorn,
159,/wiki/Battle_of_the_Gabbard,Battle_of_the_Gabbard,
160,/wiki/Battle_of_Scheveningen,Battle_of_Scheveningen,
161,/wiki/Battle_of_Arras_(1654),Battle_of_Arras_(1654),
163,/wiki/Action_of_23_March_1654,Action_of_23_March_1654,
164,/wiki/Action_of_2_May_1654,Action_of_2_May_1654,
165,/wiki/Battle_of_%C5%BBarn%C3%B3w,Battle_of_Żarnów,
167,/wiki/Battle_of_Nowy_Dw%C3%B3r_Mazowiecki,Battle_of_Nowy_Dwór_Mazowiecki,
168,/wiki/Battle_of_Cz%C4%99stochowa,Battle_of_Częstochowa,
170,/wiki/Siege_of_Warsaw_(1656),Siege_of_Warsaw_(1656),
171,/wiki/Battle_of_Warsaw_(1656),Battle_of_Warsaw_(1656),
172,/wiki/Battle_of_Prostken,Battle_of_Prostken,
173,/wiki/Battle_of_the_Dunes_(1658),Battle_of_the_Dunes_(1658),
175,/wiki/Battle_of_Kolding_(1658),Battle_of_Kolding_(1658),
176,/wiki/Battle_at_Elvas,Battle_at_Elvas,
178,/wiki/Battle_of_Polonka,Battle_of_Polonka,
180,/wiki/Battle_of_Chudnov,Battle_of_Chudnov,
181,/wiki/Siege_of_Fort_Zeelandia,Siege_of_Fort_Zeelandia,
182,/wiki/Battle_of_Saint_Gotthard_(1664),Battle_of_Saint_Gotthard_(1664),
183,/wiki/Battle_of_Lowestoft,Battle_of_Lowestoft,
185,/wiki/Battle_of_V%C3%A5gen,Battle_of_Vågen,
186,/wiki/Battle_of_Ambuila,Battle_of_Ambuila,
187,/wiki/Battle_of_Montes_Claros,Battle_of_Montes_Claros,
188,/wiki/Four_Days%27_Battle,Four_Days'_Battle,
190,/wiki/St._James%27s_Day_Battle,St._James's_Day_Battle,
191,/wiki/Raid_on_the_Medway,Raid_on_the_Medway,
192,/wiki/Battle_of_Saraighat,Battle_of_Saraighat,
194,/wiki/Battle_of_Solebay,Battle_of_Solebay,
196,/wiki/Siege_of_Groningen,Siege_of_Groningen,
197,/wiki/Siege_of_Groenlo_(1672),Siege_of_Groenlo_(1672),
198,/wiki/Siege_of_Bonn_(1673),Siege_of_Bonn_(1673),
200,/wiki/Battle_of_Khotyn_(1673),Battle_of_Khotyn_(1673),
201,/wiki/Battle_of_Schooneveld,Battle_of_Schooneveld,
202,/wiki/Siege_of_Maastricht_(1673),Siege_of_Maastricht_(1673),
204,/wiki/Battle_of_Texel,Battle_of_Texel,
205,/wiki/Battle_of_Seneffe,Battle_of_Seneffe,
206,/wiki/Battle_of_Lw%C3%B3w_(1675),Battle_of_Lwów_(1675),
208,/wiki/Battle_of_Fehrbellin,Battle_of_Fehrbellin,
209,/wiki/Battle_of_Turckheim,Battle_of_Turckheim,
210,/wiki/Great_Swamp_Fight,Great_Swamp_Fight,
211,/wiki/Battle_of_Agosta,Battle_of_Agosta,
213,/wiki/Battle_of_Bornholm_(1676),Battle_of_Bornholm_(1676),
214,/wiki/Battle_of_%C3%96land,Battle_of_Öland,
215,/wiki/Battle_of_Gegodog,Battle_of_Gegodog,
216,/wiki/Battle_of_Lund,Battle_of_Lund,
217,/wiki/Battle_of_Malm%C3%B6,Battle_of_Malmö,
219,/wiki/Battle_of_Landskrona,Battle_of_Landskrona,
220,/wiki/Battle_of_Cassel_(1677),Battle_of_Cassel_(1677),
221,/wiki/Battle_of_Marstrand,Battle_of_Marstrand,
222,/wiki/Battle_of_Uddevalla,Battle_of_Uddevalla,
223,/wiki/Battle_of_Surabaya_(1677),Battle_of_Surabaya_(1677),
224,/wiki/Battle_of_Saint-Denis_(1678),Battle_of_Saint-Denis_(1678),
225,/wiki/Battle_of_Drumclog,Battle_of_Drumclog,
226,/wiki/Battle_of_Bothwell_Bridge,Battle_of_Bothwell_Bridge,
227,/wiki/Battle_of_Vienna,Battle_of_Vienna,
228,/wiki/Battle_of_Sedgemoor,Battle_of_Sedgemoor,
229,/wiki/Battle_of_Moh%C3%A1cs_(1687),Battle_of_Mohács_(1687),
230,/wiki/Battle_of_Reading_(1688),Battle_of_Reading_(1688),
232,/wiki/Battle_of_Bhangani,Battle_of_Bhangani,
233,/wiki/Battle_of_Fort_Albany,Battle_of_Fort_Albany,
234,/wiki/Battle_of_Bantry_Bay,Battle_of_Bantry_Bay,
235,/wiki/Battle_of_Beachy_Head_(1690),Battle_of_Beachy_Head_(1690),
237,/wiki/Battle_of_Fleurus_(1690),Battle_of_Fleurus_(1690),
238,/wiki/Battle_of_the_Boyne,Battle_of_the_Boyne,
239,/wiki/Battle_of_Quebec_(1690),Battle_of_Quebec_(1690),
240,/wiki/Battle_of_Aughrim,Battle_of_Aughrim,
242,/wiki/Battle_of_Slankamen,Battle_of_Slankamen,
243,/wiki/Battle_of_La_Prairie,Battle_of_La_Prairie,
244,/wiki/Battle_of_Leuze,Battle_of_Leuze,
245,/wiki/Battles_of_Barfleur_and_La_Hogue,Battles_of_Barfleur_and_La_Hogue,
247,/wiki/Siege_of_Namur_(1692),Siege_of_Namur_(1692),
248,/wiki/Battle_of_Steenkerque,Battle_of_Steenkerque,
249,/wiki/Battle_of_Lagos_(1693),Battle_of_Lagos_(1693),
251,/wiki/Battle_of_Neerwinden_(1693),Battle_of_Neerwinden_(1693),
252,/wiki/Battle_of_Torroella,Battle_of_Torroella,
254,/wiki/Battle_of_Camaret,Battle_of_Camaret,
255,/wiki/Siege_of_Namur_(1695)#1695,Siege_of_Namur_(1695),
256,/wiki/Battle_of_Zenta,Battle_of_Zenta,
257,/wiki/Battle_of_Narva_(1700),Battle_of_Narva_(1700),
258,/wiki/Crossing_of_the_D%C3%BCna,Crossing_of_the_Düna,
259,/wiki/Battle_of_Cremona,Battle_of_Cremona,
261,/wiki/Battle_of_Klissow,Battle_of_Klissow,
262,/wiki/Battle_of_Hummelshof,Battle_of_Hummelshof,
263,/wiki/Battle_of_Friedlingen,Battle_of_Friedlingen,
264,/wiki/Battle_of_Vigo_Bay,Battle_of_Vigo_Bay,
265,/wiki/Battle_of_Schellenberg,Battle_of_Schellenberg,
267,/wiki/Battle_of_Blenheim,Battle_of_Blenheim,
268,/wiki/Battle_of_Gemauerthof,Battle_of_Gemauerthof,
270,/wiki/Battle_of_Warsaw_(1705),Battle_of_Warsaw_(1705),
271,/wiki/Battle_of_Fraustadt,Battle_of_Fraustadt,
273,/wiki/Siege_of_Barcelona_(1706),Siege_of_Barcelona_(1706),
274,/wiki/Battle_of_Ramillies,Battle_of_Ramillies,
275,/wiki/Battle_of_Turin,Battle_of_Turin,
276,/wiki/Battle_of_Almansa,Battle_of_Almansa,
277,/wiki/Battle_of_Holowczyn,Battle_of_Holowczyn,
279,/wiki/Battle_of_Oudenarde,Battle_of_Oudenarde,
280,/wiki/Battle_of_Lesnaya,Battle_of_Lesnaya,
281,/wiki/Battle_of_Wijnendale,Battle_of_Wijnendale,
282,/wiki/Battle_of_Poltava,Battle_of_Poltava,
284,/wiki/Battle_of_Malplaquet,Battle_of_Malplaquet,
285,/wiki/Battle_of_Helsingborg,Battle_of_Helsingborg,
287,/wiki/Battle_of_Almenar,Battle_of_Almenar,
288,/wiki/Battle_of_Saragossa,Battle_of_Saragossa,
289,/wiki/Battle_of_Brihuega,Battle_of_Brihuega,
290,/wiki/Battle_of_Villaviciosa,Battle_of_Villaviciosa,
291,/wiki/Russo-Turkish_War_(1710%E2%80%931711),Russo-Turkish_War_(1710–1711),
292,/wiki/Quebec_Expedition,Quebec_Expedition,
294,/wiki/First_Battle_of_Bloody_Creek,First_Battle_of_Bloody_Creek,
295,/wiki/Second_Battle_of_Bloody_Creek,Second_Battle_of_Bloody_Creek,
296,/wiki/Cassard_expedition,Cassard_expedition,
298,/wiki/Battle_of_Denain,Battle_of_Denain,
299,/wiki/Battle_of_Gadebusch,Battle_of_Gadebusch,
300,/wiki/Battle_of_Storkyro,Battle_of_Storkyro,
302,/wiki/Battle_of_Gangut,Battle_of_Gangut,
303,/wiki/Battle_of_Preston_(1715),Battle_of_Preston_(1715),
305,/wiki/Battle_of_Sheriffmuir,Battle_of_Sheriffmuir,
306,/wiki/Battle_of_Dynekilen,Battle_of_Dynekilen,
308,/wiki/Battle_of_Petrovaradin,Battle_of_Petrovaradin,
309,/wiki/Battle_of_the_Salween_River,Battle_of_the_Salween_River,
310,/wiki/Siege_of_Fredriksten,Siege_of_Fredriksten,
311,/wiki/Battle_of_Glen_Shiel,Battle_of_Glen_Shiel,
312,/wiki/Battle_of_Palkhed,Battle_of_Palkhed,
313,/wiki/Battle_of_Damghan_(1729),Battle_of_Damghan_(1729),
314,/wiki/Battle_of_Bitonto,Battle_of_Bitonto,
316,/wiki/Battle_of_Guastalla,Battle_of_Guastalla,
317,/w/index.php?title=The_Battle_of_Yeghev%C4%81rd&action=edit&redlink=1,The_Battle_of_Yeghevārd_(page_does_not_exist),
318,/wiki/Battle_of_Grocka,Battle_of_Grocka,
319,/wiki/Battle_of_Stavuchany,Battle_of_Stavuchany,
320,/wiki/Battle_of_karnal,Battle_of_karnal,
321,/wiki/Battle_of_Cartagena_de_Indias,Battle_of_Cartagena_de_Indias,
323,/wiki/Battle_of_Mollwitz,Battle_of_Mollwitz,
324,/w/index.php?title=Battle_of_Milan&action=edit&redlink=1,Battle_of_Milan_(page_does_not_exist),
325,/wiki/Battle_of_Colachel,Battle_of_Colachel,
326,/wiki/Battle_of_Chotusitz,Battle_of_Chotusitz,
327,/wiki/Battle_of_Dettingen,Battle_of_Dettingen,
328,/wiki/Battle_of_Toulon_(1744),Battle_of_Toulon_(1744),
330,/wiki/Battle_of_Villafranca_(1744),Battle_of_Villafranca_(1744),
331,/wiki/Battle_of_Casteldelfino,Battle_of_Casteldelfino,
332,/wiki/Battle_of_Madonna_dell%27Olmo,Battle_of_Madonna_dell'Olmo,
333,/wiki/Battle_of_Fontenoy,Battle_of_Fontenoy,
335,/wiki/Battle_of_Hohenfriedberg,Battle_of_Hohenfriedberg,
336,/wiki/Battle_of_Prestonpans,Battle_of_Prestonpans,
337,/wiki/Battle_of_Soor,Battle_of_Soor,
338,/wiki/Battle_of_Kesselsdorf,Battle_of_Kesselsdorf,
339,/wiki/Battle_of_Kars,Battle_of_Kars,
340,/wiki/Battle_of_Falkirk_(1746),Battle_of_Falkirk_(1746),
342,/wiki/Battle_of_Culloden_Moor,Battle_of_Culloden_Moor,
343,/wiki/Battle_of_Piacenza,Battle_of_Piacenza,
344,/wiki/Battle_of_Rottofreddo,Battle_of_Rottofreddo,
345,/wiki/Battle_of_Rocoux,Battle_of_Rocoux,
346,/wiki/Battle_of_Lauffeld,Battle_of_Lauffeld,
348,/wiki/Siege_of_Bergen_op_Zoom_(1747),Siege_of_Bergen_op_Zoom_(1747),
349,/wiki/Battle_of_Assietta,Battle_of_Assietta,
350,/wiki/Battle_of_Havana_(1748),Battle_of_Havana_(1748),
352,/wiki/Siege_of_Maastricht_(1748),Siege_of_Maastricht_(1748),
353,/wiki/Battle_of_Kathio,Battle_of_Kathio,
354,/wiki/Battle_of_Jumonville_Glen,Battle_of_Jumonville_Glen,
356,/wiki/Battle_of_Fort_Necessity,Battle_of_Fort_Necessity,
357,/wiki/Battle_of_Fort_Beaus%C3%A9jour,Battle_of_Fort_Beauséjour,
359,/wiki/Braddock_Expedition,Braddock_Expedition,
360,/wiki/Battle_of_Fort_Bull,Battle_of_Fort_Bull,
362,/wiki/Battle_of_Fort_Oswego_(1756),Battle_of_Fort_Oswego_(1756),
363,/wiki/Battle_of_Lobositz,Battle_of_Lobositz,
364,/wiki/Battle_of_Reichenberg,Battle_of_Reichenberg,
366,/wiki/Siege_of_Fort_William_Henry,Siege_of_Fort_William_Henry,
367,/wiki/Battle_of_Prague_(1757),Battle_of_Prague_(1757),
368,/wiki/Battle_of_Kol%C3%ADn,Battle_of_Kolín,
369,/wiki/Battle_of_Plassey,Battle_of_Plassey,
370,/wiki/Battle_of_Hastenbeck,Battle_of_Hastenbeck,
371,/wiki/Battle_of_Gross-J%C3%A4gersdorf,Battle_of_Gross-Jägersdorf,
372,/wiki/Battle_of_Moys,Battle_of_Moys,
373,/wiki/Battle_of_Rossbach,Battle_of_Rossbach,
374,/wiki/Battle_of_Breslau_(1757),Battle_of_Breslau_(1757),
375,/wiki/Battle_of_Leuthen,Battle_of_Leuthen,
376,/wiki/Battle_of_Cartagena_(1758),Battle_of_Cartagena_(1758),
378,/wiki/Battle_of_Cuddalore_(1758),Battle_of_Cuddalore_(1758),
379,/wiki/Battle_of_Luisbourg,Battle_of_Luisbourg,
380,/wiki/Battle_of_Krefeld,Battle_of_Krefeld,
381,/wiki/Battle_of_Domstadtl,Battle_of_Domstadtl,
382,/wiki/Battle_of_Bernetz_Brook,Battle_of_Bernetz_Brook,
383,/wiki/Battle_of_Carillon,Battle_of_Carillon,
384,/wiki/Battle_of_Negapatam_(1758),Battle_of_Negapatam_(1758),
385,/wiki/Battle_of_Zorndorf,Battle_of_Zorndorf,
386,/wiki/Battle_of_Fort_Duquesne,Battle_of_Fort_Duquesne,
387,/wiki/Battle_of_Fort_Ligonier,Battle_of_Fort_Ligonier,
388,/wiki/Battle_of_Hochkirch,Battle_of_Hochkirch,
389,/wiki/Battle_of_Ticonderoga_(1759),Battle_of_Ticonderoga_(1759),
391,/wiki/Battle_of_Bergen_(1759),Battle_of_Bergen_(1759),
392,/wiki/Battle_of_Kay,Battle_of_Kay,
393,/wiki/Battle_of_Fort_Niagara,Battle_of_Fort_Niagara,
394,/wiki/Battle_of_Beauport,Battle_of_Beauport,
395,/wiki/Battle_of_Minden,Battle_of_Minden,
396,/wiki/Battle_of_Lagos,Battle_of_Lagos,
